LoanID;CustomerID;LoanType;Status;RecoveryStatus;StartDate;EndDate;DefaultDate;PrincipalAmount;TotalPaid;InterestRate;PaymentDate;PaymentAmount;MissedPayment
L1161;C1373;Mortgage;Active;Unrecovered;2022-10-28;2038-08-16;2022-04-02;71851.30;12856.75;13.94;2022-01-10;2524.15;0
L1162;C1374;Auto;Closed;"Fully Recovered";2019-04-07;2031-11-09;NULL;51387.50;27648.02;7.82;2022-03-03;112.10;0
L1162;C1374;Auto;Closed;"Fully Recovered";2019-04-07;2031-11-09;NULL;51387.50;27648.02;7.82;2022-02-03;1390.59;0
L1163;C1375;Auto;Defaulted;"Partially Recovered";2023-01-28;2034-10-08;2021-03-16;5978.75;85148.45;16.78;2022-03-03;3380.17;0
L1163;C1375;Auto;Defaulted;"Partially Recovered";2023-01-28;2034-10-08;2021-03-16;5978.75;85148.45;16.78;2022-01-31;251.85;1
L1163;C1375;Auto;Defaulted;"Partially Recovered";2023-01-28;2034-10-08;2021-03-16;5978.75;85148.45;16.78;2022-01-06;3492.33;1
L1164;C1376;Personal;Closed;Unrecovered;2018-11-20;2033-05-06;NULL;85650.54;73355.53;10.94;2022-04-07;3369.71;0
L1164;C1376;Personal;Closed;Unrecovered;2018-11-20;2033-05-06;NULL;85650.54;73355.53;10.94;2022-03-08;3332.77;0
L1164;C1376;Personal;Closed;Unrecovered;2018-11-20;2033-05-06;NULL;85650.54;73355.53;10.94;2022-02-09;594.08;0
L1164;C1376;Personal;Closed;Unrecovered;2018-11-20;2033-05-06;NULL;85650.54;73355.53;10.94;2022-01-01;2216.14;0
L1165;C1377;Auto;Active;"Fully Recovered";2019-01-31;2034-06-09;2022-09-18;21030.98;30845.17;10.88;2022-04-05;3414.13;1
L1165;C1377;Auto;Active;"Fully Recovered";2019-01-31;2034-06-09;2022-09-18;21030.98;30845.17;10.88;2022-03-03;2940.23;0
L1165;C1377;Auto;Active;"Fully Recovered";2019-01-31;2034-06-09;2022-09-18;21030.98;30845.17;10.88;2022-01-07;1261.28;0
L1166;C1378;Personal;Active;"Fully Recovered";2017-02-17;2033-02-20;2021-12-19;62715.33;13973.50;11.18;2022-04-01;1027.05;1
L1166;C1378;Personal;Active;"Fully Recovered";2017-02-17;2033-02-20;2021-12-19;62715.33;13973.50;11.18;2022-03-07;3513.12;0
L1166;C1378;Personal;Active;"Fully Recovered";2017-02-17;2033-02-20;2021-12-19;62715.33;13973.50;11.18;2022-02-04;210.57;0
L1166;C1378;Personal;Active;"Fully Recovered";2017-02-17;2033-02-20;2021-12-19;62715.33;13973.50;11.18;2022-01-01;3061.18;1
L1167;C1379;Business;Defaulted;"Partially Recovered";2018-12-23;2031-12-01;2021-02-09;54168.35;10527.30;16.98;2022-04-07;2327.49;1
L1167;C1379;Business;Defaulted;"Partially Recovered";2018-12-23;2031-12-01;2021-02-09;54168.35;10527.30;16.98;2022-03-09;2774.76;0
L1168;C1380;Mortgage;Defaulted;"Fully Recovered";2016-04-12;2030-09-12;NULL;44467.32;88069.85;15.17;2022-04-05;2275.17;0
L1168;C1380;Mortgage;Defaulted;"Fully Recovered";2016-04-12;2030-09-12;NULL;44467.32;88069.85;15.17;2022-03-02;1095.43;0
L1168;C1380;Mortgage;Defaulted;"Fully Recovered";2016-04-12;2030-09-12;NULL;44467.32;88069.85;15.17;2022-02-09;845.28;0
L1168;C1380;Mortgage;Defaulted;"Fully Recovered";2016-04-12;2030-09-12;NULL;44467.32;88069.85;15.17;2022-01-03;102.41;0
L1169;C1381;Business;Defaulted;"Partially Recovered";2015-10-20;2030-05-23;NULL;23363.85;22357.40;4.01;2022-04-10;3559.97;1
L1169;C1381;Business;Defaulted;"Partially Recovered";2015-10-20;2030-05-23;NULL;23363.85;22357.40;4.01;2022-03-07;174.73;0
L1169;C1381;Business;Defaulted;"Partially Recovered";2015-10-20;2030-05-23;NULL;23363.85;22357.40;4.01;2022-02-07;973.09;0
L1169;C1381;Business;Defaulted;"Partially Recovered";2015-10-20;2030-05-23;NULL;23363.85;22357.40;4.01;2022-01-06;3017.00;0
L1170;C1382;Personal;Defaulted;Unrecovered;2023-03-02;2034-09-28;NULL;71777.78;14151.39;2.05;2022-04-01;2410.30;0
L1170;C1382;Personal;Defaulted;Unrecovered;2023-03-02;2034-09-28;NULL;71777.78;14151.39;2.05;2022-03-08;3254.94;0
L1170;C1382;Personal;Defaulted;Unrecovered;2023-03-02;2034-09-28;NULL;71777.78;14151.39;2.05;2022-01-31;2611.38;0
L1170;C1382;Personal;Defaulted;Unrecovered;2023-03-02;2034-09-28;NULL;71777.78;14151.39;2.05;2022-01-07;453.19;0
L1171;C1383;Business;Closed;"Partially Recovered";2016-04-25;2033-08-02;NULL;39014.66;19204.76;8.66;2022-03-06;1546.48;0
L1171;C1383;Business;Closed;"Partially Recovered";2016-04-25;2033-08-02;NULL;39014.66;19204.76;8.66;2022-02-07;2435.89;1
L1171;C1383;Business;Closed;"Partially Recovered";2016-04-25;2033-08-02;NULL;39014.66;19204.76;8.66;2022-01-05;1646.72;0
L1172;C1384;Personal;Active;Unrecovered;2022-07-20;2031-03-09;NULL;34560.48;11450.66;7.32;2022-04-06;1916.61;1
L1172;C1384;Personal;Active;Unrecovered;2022-07-20;2031-03-09;NULL;34560.48;11450.66;7.32;2022-03-09;914.42;1
L1172;C1384;Personal;Active;Unrecovered;2022-07-20;2031-03-09;NULL;34560.48;11450.66;7.32;2022-02-07;2799.66;0
L1172;C1384;Personal;Active;Unrecovered;2022-07-20;2031-03-09;NULL;34560.48;11450.66;7.32;2022-01-04;2616.49;0
L1173;C1385;Personal;Active;"Fully Recovered";2019-09-04;2035-01-18;NULL;64370.25;89138.69;12.18;2022-04-09;583.89;1
L1173;C1385;Personal;Active;"Fully Recovered";2019-09-04;2035-01-18;NULL;64370.25;89138.69;12.18;2022-03-04;739.80;1
L1173;C1385;Personal;Active;"Fully Recovered";2019-09-04;2035-01-18;NULL;64370.25;89138.69;12.18;2022-02-05;1857.00;0
L1173;C1385;Personal;Active;"Fully Recovered";2019-09-04;2035-01-18;NULL;64370.25;89138.69;12.18;2022-01-09;1426.08;1
L1174;C1386;Mortgage;Closed;"Partially Recovered";2023-04-11;2036-02-12;2022-08-23;13812.57;73526.61;11.59;2022-04-08;1129.55;0
L1174;C1386;Mortgage;Closed;"Partially Recovered";2023-04-11;2036-02-12;2022-08-23;13812.57;73526.61;11.59;2022-03-11;823.03;0
L1174;C1386;Mortgage;Closed;"Partially Recovered";2023-04-11;2036-02-12;2022-08-23;13812.57;73526.61;11.59;2022-01-01;1964.67;0
L1175;C1387;Personal;Active;Unrecovered;2019-11-21;2031-08-24;NULL;15973.20;44086.23;4.67;2022-04-07;1141.39;0
L1175;C1387;Personal;Active;Unrecovered;2019-11-21;2031-08-24;NULL;15973.20;44086.23;4.67;2022-03-05;3257.96;0
L1175;C1387;Personal;Active;Unrecovered;2019-11-21;2031-08-24;NULL;15973.20;44086.23;4.67;2022-01-04;510.34;0
L1176;C1388;Business;Defaulted;"Partially Recovered";2017-07-06;2033-04-13;NULL;29451.18;19655.84;2.15;2022-03-09;2461.47;1
L1176;C1388;Business;Defaulted;"Partially Recovered";2017-07-06;2033-04-13;NULL;29451.18;19655.84;2.15;2022-01-31;677.33;0
L1176;C1388;Business;Defaulted;"Partially Recovered";2017-07-06;2033-04-13;NULL;29451.18;19655.84;2.15;2022-01-10;3344.70;0
L1177;C1389;Auto;Defaulted;Unrecovered;2020-11-02;2032-12-04;NULL;64638.28;4232.58;6.60;2022-04-02;2268.11;0
L1177;C1389;Auto;Defaulted;Unrecovered;2020-11-02;2032-12-04;NULL;64638.28;4232.58;6.60;2022-02-03;410.25;0
L1177;C1389;Auto;Defaulted;Unrecovered;2020-11-02;2032-12-04;NULL;64638.28;4232.58;6.60;2022-01-02;570.68;1
L1178;C1391;Business;Active;"Fully Recovered";2023-02-19;2037-03-09;2021-05-19;98893.61;86658.33;10.61;2022-04-09;3412.29;0
L1178;C1391;Business;Active;"Fully Recovered";2023-02-19;2037-03-09;2021-05-19;98893.61;86658.33;10.61;2022-03-09;2589.93;1
L1178;C1391;Business;Active;"Fully Recovered";2023-02-19;2037-03-09;2021-05-19;98893.61;86658.33;10.61;2022-02-03;1351.56;0
L1179;C1392;Personal;Closed;"Partially Recovered";2020-01-26;2030-08-08;2021-05-08;47826.49;75466.23;10.75;2022-04-01;381.14;0
L1179;C1392;Personal;Closed;"Partially Recovered";2020-01-26;2030-08-08;2021-05-08;47826.49;75466.23;10.75;2022-03-09;2807.12;0
L1179;C1392;Personal;Closed;"Partially Recovered";2020-01-26;2030-08-08;2021-05-08;47826.49;75466.23;10.75;2022-02-03;2870.57;0
L1179;C1392;Personal;Closed;"Partially Recovered";2020-01-26;2030-08-08;2021-05-08;47826.49;75466.23;10.75;2022-01-05;3127.11;0
L1180;C1393;Mortgage;Defaulted;Unrecovered;2023-05-30;2030-12-01;2021-01-03;68818.19;31019.29;4.85;2022-04-01;1983.28;0
L1180;C1393;Mortgage;Defaulted;Unrecovered;2023-05-30;2030-12-01;2021-01-03;68818.19;31019.29;4.85;2022-03-04;1870.69;0
L1180;C1393;Mortgage;Defaulted;Unrecovered;2023-05-30;2030-12-01;2021-01-03;68818.19;31019.29;4.85;2022-02-08;3401.34;1
L1180;C1393;Mortgage;Defaulted;Unrecovered;2023-05-30;2030-12-01;2021-01-03;68818.19;31019.29;4.85;2022-01-08;2032.54;0
L1181;C1394;Mortgage;Defaulted;"Partially Recovered";2018-01-06;2036-10-02;NULL;53754.25;15954.19;16.62;2022-03-11;2713.23;0
L1181;C1394;Mortgage;Defaulted;"Partially Recovered";2018-01-06;2036-10-02;NULL;53754.25;15954.19;16.62;2022-02-07;448.25;1
L1181;C1394;Mortgage;Defaulted;"Partially Recovered";2018-01-06;2036-10-02;NULL;53754.25;15954.19;16.62;2022-01-02;2377.66;0
L1182;C1395;Mortgage;Closed;Unrecovered;2020-01-26;2037-05-28;NULL;92410.85;88884.66;11.97;2022-04-09;630.30;1
L1182;C1395;Mortgage;Closed;Unrecovered;2020-01-26;2037-05-28;NULL;92410.85;88884.66;11.97;2022-03-09;1003.56;0
L1182;C1395;Mortgage;Closed;Unrecovered;2020-01-26;2037-05-28;NULL;92410.85;88884.66;11.97;2022-02-08;1067.97;0
L1183;C1397;Business;Closed;"Partially Recovered";2016-09-01;2035-05-03;2021-02-18;80119.04;51642.82;3.67;2022-02-07;1146.85;0
L1183;C1397;Business;Closed;"Partially Recovered";2016-09-01;2035-05-03;2021-02-18;80119.04;51642.82;3.67;2022-01-03;1909.64;0
L1184;C1398;Mortgage;Closed;"Partially Recovered";2017-09-13;2030-10-16;NULL;91189.63;48189.46;14.07;2022-04-01;513.54;0
L1184;C1398;Mortgage;Closed;"Partially Recovered";2017-09-13;2030-10-16;NULL;91189.63;48189.46;14.07;2022-02-06;323.46;0
L1184;C1398;Mortgage;Closed;"Partially Recovered";2017-09-13;2030-10-16;NULL;91189.63;48189.46;14.07;2022-01-04;2581.91;0
L1185;C1399;Auto;Closed;"Partially Recovered";2017-09-21;2034-07-03;NULL;48886.63;49807.41;7.07;2022-04-06;294.12;0
L1185;C1399;Auto;Closed;"Partially Recovered";2017-09-21;2034-07-03;NULL;48886.63;49807.41;7.07;2022-03-11;2147.33;1
L1185;C1399;Auto;Closed;"Partially Recovered";2017-09-21;2034-07-03;NULL;48886.63;49807.41;7.07;2022-02-04;610.94;0
L1185;C1399;Auto;Closed;"Partially Recovered";2017-09-21;2034-07-03;NULL;48886.63;49807.41;7.07;2022-01-05;2519.58;1
L1186;C1400;Personal;Closed;Unrecovered;2017-01-01;2031-11-02;2022-04-22;77611.11;86652.27;6.55;2022-04-01;1131.24;0
L1186;C1400;Personal;Closed;Unrecovered;2017-01-01;2031-11-02;2022-04-22;77611.11;86652.27;6.55;2022-03-10;329.50;0
L1186;C1400;Personal;Closed;Unrecovered;2017-01-01;2031-11-02;2022-04-22;77611.11;86652.27;6.55;2022-02-05;2288.68;0
L1187;C1401;Business;Defaulted;Unrecovered;2015-03-23;2038-09-09;NULL;54828.83;6629.93;12.80;2022-04-02;1813.33;0
L1187;C1401;Business;Defaulted;Unrecovered;2015-03-23;2038-09-09;NULL;54828.83;6629.93;12.80;2022-03-08;931.26;1
L1187;C1401;Business;Defaulted;Unrecovered;2015-03-23;2038-09-09;NULL;54828.83;6629.93;12.80;2022-02-04;2941.85;0
L1188;C1402;Mortgage;Active;"Fully Recovered";2021-12-15;2031-01-07;NULL;83496.24;66600.94;5.75;2022-04-03;2492.40;0
L1188;C1402;Mortgage;Active;"Fully Recovered";2021-12-15;2031-01-07;NULL;83496.24;66600.94;5.75;2022-03-07;1913.22;0
L1188;C1402;Mortgage;Active;"Fully Recovered";2021-12-15;2031-01-07;NULL;83496.24;66600.94;5.75;2022-02-04;1251.45;1
L1188;C1402;Mortgage;Active;"Fully Recovered";2021-12-15;2031-01-07;NULL;83496.24;66600.94;5.75;2022-01-05;3175.14;1
L1189;C1403;Business;Defaulted;"Partially Recovered";2021-03-02;2036-10-05;2021-04-09;18931.20;86437.71;5.38;2022-04-02;2606.19;1
L1189;C1403;Business;Defaulted;"Partially Recovered";2021-03-02;2036-10-05;2021-04-09;18931.20;86437.71;5.38;2022-03-08;1637.69;1
L1189;C1403;Business;Defaulted;"Partially Recovered";2021-03-02;2036-10-05;2021-04-09;18931.20;86437.71;5.38;2022-02-09;2526.41;0
L1189;C1403;Business;Defaulted;"Partially Recovered";2021-03-02;2036-10-05;2021-04-09;18931.20;86437.71;5.38;2022-01-09;807.29;0
L1190;C1404;Personal;Closed;"Fully Recovered";2015-11-12;2036-11-15;NULL;92512.82;20087.75;10.58;2022-04-02;661.84;0
L1190;C1404;Personal;Closed;"Fully Recovered";2015-11-12;2036-11-15;NULL;92512.82;20087.75;10.58;2022-03-08;2521.51;0
L1190;C1404;Personal;Closed;"Fully Recovered";2015-11-12;2036-11-15;NULL;92512.82;20087.75;10.58;2022-01-04;1463.62;1
L1191;C1406;Auto;Closed;"Partially Recovered";2017-03-24;2037-10-10;2022-05-24;27432.00;68497.24;13.87;2022-02-05;484.01;0
L1191;C1406;Auto;Closed;"Partially Recovered";2017-03-24;2037-10-10;2022-05-24;27432.00;68497.24;13.87;2022-01-03;3058.70;0
L1192;C1407;Business;Defaulted;"Partially Recovered";2019-02-26;2030-07-02;2022-07-23;35405.74;14818.46;3.27;2022-04-02;327.47;0
L1192;C1407;Business;Defaulted;"Partially Recovered";2019-02-26;2030-07-02;2022-07-23;35405.74;14818.46;3.27;2022-03-07;2967.18;0
L1192;C1407;Business;Defaulted;"Partially Recovered";2019-02-26;2030-07-02;2022-07-23;35405.74;14818.46;3.27;2022-02-07;2619.19;0
L1192;C1407;Business;Defaulted;"Partially Recovered";2019-02-26;2030-07-02;2022-07-23;35405.74;14818.46;3.27;2022-01-07;1941.11;0
L1193;C1408;Auto;Defaulted;Unrecovered;2020-11-02;2033-02-12;NULL;10690.44;8593.14;16.49;2022-04-02;545.70;0
L1193;C1408;Auto;Defaulted;Unrecovered;2020-11-02;2033-02-12;NULL;10690.44;8593.14;16.49;2022-03-06;344.24;0
L1193;C1408;Auto;Defaulted;Unrecovered;2020-11-02;2033-02-12;NULL;10690.44;8593.14;16.49;2022-02-07;2272.53;0
L1193;C1408;Auto;Defaulted;Unrecovered;2020-11-02;2033-02-12;NULL;10690.44;8593.14;16.49;2022-01-09;995.32;0
L1194;C1409;Mortgage;Defaulted;"Fully Recovered";2016-07-20;2032-03-17;NULL;32102.69;83453.11;5.09;2022-04-04;1718.99;1
L1194;C1409;Mortgage;Defaulted;"Fully Recovered";2016-07-20;2032-03-17;NULL;32102.69;83453.11;5.09;2022-03-07;3392.27;0
L1194;C1409;Mortgage;Defaulted;"Fully Recovered";2016-07-20;2032-03-17;NULL;32102.69;83453.11;5.09;2022-02-07;710.99;0
L1194;C1409;Mortgage;Defaulted;"Fully Recovered";2016-07-20;2032-03-17;NULL;32102.69;83453.11;5.09;2022-01-02;2494.37;0
L1195;C1412;Personal;Defaulted;"Partially Recovered";2021-07-14;2033-07-20;NULL;57761.14;50821.65;3.18;2022-04-04;1877.91;0
L1195;C1412;Personal;Defaulted;"Partially Recovered";2021-07-14;2033-07-20;NULL;57761.14;50821.65;3.18;2022-03-07;2980.28;0
L1195;C1412;Personal;Defaulted;"Partially Recovered";2021-07-14;2033-07-20;NULL;57761.14;50821.65;3.18;2022-01-31;526.10;0
L1195;C1412;Personal;Defaulted;"Partially Recovered";2021-07-14;2033-07-20;NULL;57761.14;50821.65;3.18;2022-01-04;447.82;0
L1196;C1413;Mortgage;Closed;"Partially Recovered";2022-09-10;2035-07-28;NULL;54715.25;34998.28;15.27;2022-04-02;889.23;0
L1196;C1413;Mortgage;Closed;"Partially Recovered";2022-09-10;2035-07-28;NULL;54715.25;34998.28;15.27;2022-03-09;1133.01;0
L1196;C1413;Mortgage;Closed;"Partially Recovered";2022-09-10;2035-07-28;NULL;54715.25;34998.28;15.27;2022-02-03;3495.94;0
L1196;C1413;Mortgage;Closed;"Partially Recovered";2022-09-10;2035-07-28;NULL;54715.25;34998.28;15.27;2022-01-03;3234.91;0
L1197;C1414;Mortgage;Defaulted;"Partially Recovered";2019-11-16;2032-06-02;NULL;42724.68;69446.89;4.20;2022-03-08;2529.65;0
L1197;C1414;Mortgage;Defaulted;"Partially Recovered";2019-11-16;2032-06-02;NULL;42724.68;69446.89;4.20;2022-01-05;1056.36;0
L1198;C1415;Personal;Defaulted;"Partially Recovered";2019-10-21;2032-08-12;NULL;50272.67;32038.95;13.89;2022-04-05;2079.44;0
L1198;C1415;Personal;Defaulted;"Partially Recovered";2019-10-21;2032-08-12;NULL;50272.67;32038.95;13.89;2022-03-04;3081.84;0
L1198;C1415;Personal;Defaulted;"Partially Recovered";2019-10-21;2032-08-12;NULL;50272.67;32038.95;13.89;2022-02-07;1536.88;0
L1198;C1415;Personal;Defaulted;"Partially Recovered";2019-10-21;2032-08-12;NULL;50272.67;32038.95;13.89;2022-01-01;2919.28;0
L1199;C1416;Personal;Active;Unrecovered;2019-03-11;2036-04-01;2021-06-11;65925.89;25017.01;15.17;2022-04-09;227.58;0
L1199;C1416;Personal;Active;Unrecovered;2019-03-11;2036-04-01;2021-06-11;65925.89;25017.01;15.17;2022-03-06;997.22;1
L1199;C1416;Personal;Active;Unrecovered;2019-03-11;2036-04-01;2021-06-11;65925.89;25017.01;15.17;2022-02-08;3511.78;0
L1199;C1416;Personal;Active;Unrecovered;2019-03-11;2036-04-01;2021-06-11;65925.89;25017.01;15.17;2022-01-02;2165.02;0
L1200;C1418;Mortgage;Active;Unrecovered;2022-09-16;2038-10-11;NULL;25757.71;9563.69;3.54;2022-04-05;1549.35;0
L1200;C1418;Mortgage;Active;Unrecovered;2022-09-16;2038-10-11;NULL;25757.71;9563.69;3.54;2022-03-07;961.35;0
L1200;C1418;Mortgage;Active;Unrecovered;2022-09-16;2038-10-11;NULL;25757.71;9563.69;3.54;2022-02-09;3144.11;0
L1200;C1418;Mortgage;Active;Unrecovered;2022-09-16;2038-10-11;NULL;25757.71;9563.69;3.54;2022-01-07;1462.25;1
L1201;C1420;Auto;Defaulted;"Partially Recovered";2022-09-18;2030-07-11;NULL;21538.86;87107.27;3.14;2022-03-02;2059.16;0
L1201;C1420;Auto;Defaulted;"Partially Recovered";2022-09-18;2030-07-11;NULL;21538.86;87107.27;3.14;2022-02-08;1904.72;1
L1201;C1420;Auto;Defaulted;"Partially Recovered";2022-09-18;2030-07-11;NULL;21538.86;87107.27;3.14;2022-01-08;1926.43;0
L1202;C1421;Business;Active;"Partially Recovered";2016-05-02;2031-01-18;NULL;86045.20;25137.08;10.12;2022-04-09;884.15;0
L1202;C1421;Business;Active;"Partially Recovered";2016-05-02;2031-01-18;NULL;86045.20;25137.08;10.12;2022-03-11;2122.55;1
L1202;C1421;Business;Active;"Partially Recovered";2016-05-02;2031-01-18;NULL;86045.20;25137.08;10.12;2022-02-06;316.84;0
L1202;C1421;Business;Active;"Partially Recovered";2016-05-02;2031-01-18;NULL;86045.20;25137.08;10.12;2022-01-10;1650.36;0
L1203;C1422;Personal;Closed;Unrecovered;2018-06-16;2034-10-04;NULL;24082.68;77094.46;13.96;2022-03-11;1981.19;0
L1203;C1422;Personal;Closed;Unrecovered;2018-06-16;2034-10-04;NULL;24082.68;77094.46;13.96;2022-02-05;2074.33;1
L1203;C1422;Personal;Closed;Unrecovered;2018-06-16;2034-10-04;NULL;24082.68;77094.46;13.96;2022-01-09;3419.30;0
L1204;C1423;Business;Defaulted;"Partially Recovered";2021-08-22;2035-03-27;NULL;29592.89;47503.19;12.54;2022-04-09;2200.22;0
L1204;C1423;Business;Defaulted;"Partially Recovered";2021-08-22;2035-03-27;NULL;29592.89;47503.19;12.54;2022-03-07;111.17;0
L1204;C1423;Business;Defaulted;"Partially Recovered";2021-08-22;2035-03-27;NULL;29592.89;47503.19;12.54;2022-02-02;1813.97;0
L1204;C1423;Business;Defaulted;"Partially Recovered";2021-08-22;2035-03-27;NULL;29592.89;47503.19;12.54;2022-01-02;2587.42;1
L1205;C1424;Business;Defaulted;"Fully Recovered";2021-05-27;2037-01-24;NULL;54917.75;55495.57;5.86;2022-04-05;453.95;1
L1205;C1424;Business;Defaulted;"Fully Recovered";2021-05-27;2037-01-24;NULL;54917.75;55495.57;5.86;2022-03-08;523.29;0
L1205;C1424;Business;Defaulted;"Fully Recovered";2021-05-27;2037-01-24;NULL;54917.75;55495.57;5.86;2022-02-04;1118.49;1
L1205;C1424;Business;Defaulted;"Fully Recovered";2021-05-27;2037-01-24;NULL;54917.75;55495.57;5.86;2022-01-01;155.78;1
L1206;C1427;Mortgage;Active;"Partially Recovered";2023-04-07;2030-01-05;2021-12-21;17646.79;69799.03;14.95;2022-04-04;3235.84;0
L1206;C1427;Mortgage;Active;"Partially Recovered";2023-04-07;2030-01-05;2021-12-21;17646.79;69799.03;14.95;2022-03-09;174.71;1
L1206;C1427;Mortgage;Active;"Partially Recovered";2023-04-07;2030-01-05;2021-12-21;17646.79;69799.03;14.95;2022-01-08;2183.15;0
L1207;C1428;Auto;Active;"Fully Recovered";2021-11-09;2030-09-17;NULL;29959.81;20935.15;15.65;2022-03-02;2593.35;0
L1207;C1428;Auto;Active;"Fully Recovered";2021-11-09;2030-09-17;NULL;29959.81;20935.15;15.65;2022-02-07;1023.64;1
L1208;C1429;Auto;Active;"Partially Recovered";2023-10-03;2035-08-25;2021-10-05;50015.65;31354.07;3.18;2022-04-09;2720.78;0
L1208;C1429;Auto;Active;"Partially Recovered";2023-10-03;2035-08-25;2021-10-05;50015.65;31354.07;3.18;2022-03-06;2044.91;0
L1208;C1429;Auto;Active;"Partially Recovered";2023-10-03;2035-08-25;2021-10-05;50015.65;31354.07;3.18;2022-02-02;3421.85;1
L1208;C1429;Auto;Active;"Partially Recovered";2023-10-03;2035-08-25;2021-10-05;50015.65;31354.07;3.18;2022-01-07;1957.66;0
L1209;C1430;Mortgage;Active;"Partially Recovered";2019-03-23;2032-11-03;NULL;97294.60;1155.03;12.15;2022-03-03;1681.20;0
L1209;C1430;Mortgage;Active;"Partially Recovered";2019-03-23;2032-11-03;NULL;97294.60;1155.03;12.15;2022-02-04;1371.14;0
L1210;C1432;Mortgage;Closed;Unrecovered;2019-04-30;2031-10-29;2022-01-06;53152.15;80837.26;8.00;2022-04-10;2078.97;0
L1210;C1432;Mortgage;Closed;Unrecovered;2019-04-30;2031-10-29;2022-01-06;53152.15;80837.26;8.00;2022-03-03;1623.71;0
L1210;C1432;Mortgage;Closed;Unrecovered;2019-04-30;2031-10-29;2022-01-06;53152.15;80837.26;8.00;2022-02-07;1937.32;0
L1210;C1432;Mortgage;Closed;Unrecovered;2019-04-30;2031-10-29;2022-01-06;53152.15;80837.26;8.00;2022-01-01;2878.65;0
L1211;C1434;Business;Closed;"Fully Recovered";2015-03-25;2031-03-31;NULL;45837.45;40872.22;11.95;2022-04-06;2854.11;1
L1211;C1434;Business;Closed;"Fully Recovered";2015-03-25;2031-03-31;NULL;45837.45;40872.22;11.95;2022-03-02;2188.09;0
L1211;C1434;Business;Closed;"Fully Recovered";2015-03-25;2031-03-31;NULL;45837.45;40872.22;11.95;2022-01-31;3232.64;0
L1211;C1434;Business;Closed;"Fully Recovered";2015-03-25;2031-03-31;NULL;45837.45;40872.22;11.95;2022-01-01;2459.31;1
L1212;C1435;Personal;Closed;"Partially Recovered";2021-08-23;2035-02-25;NULL;61802.85;57678.82;12.60;2022-04-05;2601.07;1
L1212;C1435;Personal;Closed;"Partially Recovered";2021-08-23;2035-02-25;NULL;61802.85;57678.82;12.60;2022-03-11;1863.82;0
L1212;C1435;Personal;Closed;"Partially Recovered";2021-08-23;2035-02-25;NULL;61802.85;57678.82;12.60;2022-01-31;3503.70;0
L1212;C1435;Personal;Closed;"Partially Recovered";2021-08-23;2035-02-25;NULL;61802.85;57678.82;12.60;2022-01-04;2698.38;0
L1213;C1436;Auto;Closed;"Fully Recovered";2020-09-09;2030-12-30;NULL;82679.44;69534.48;2.26;2022-04-02;3145.77;1
L1213;C1436;Auto;Closed;"Fully Recovered";2020-09-09;2030-12-30;NULL;82679.44;69534.48;2.26;2022-03-07;1330.37;0
L1213;C1436;Auto;Closed;"Fully Recovered";2020-09-09;2030-12-30;NULL;82679.44;69534.48;2.26;2022-01-01;1666.53;0
L1214;C1438;Business;Active;"Fully Recovered";2018-12-24;2037-10-18;NULL;83050.29;10297.57;13.72;2022-04-08;3525.85;0
L1214;C1438;Business;Active;"Fully Recovered";2018-12-24;2037-10-18;NULL;83050.29;10297.57;13.72;2022-02-04;1386.78;0
L1215;C1439;Personal;Active;"Partially Recovered";2023-01-20;2031-06-11;2021-04-02;77733.55;33268.47;8.58;2022-04-07;1617.19;1
L1215;C1439;Personal;Active;"Partially Recovered";2023-01-20;2031-06-11;2021-04-02;77733.55;33268.47;8.58;2022-02-03;263.68;1
L1215;C1439;Personal;Active;"Partially Recovered";2023-01-20;2031-06-11;2021-04-02;77733.55;33268.47;8.58;2022-01-07;1176.62;0
L1216;C1441;Personal;Defaulted;"Partially Recovered";2021-08-30;2031-12-28;NULL;49176.79;10948.84;14.41;2022-04-06;2621.59;1
L1216;C1441;Personal;Defaulted;"Partially Recovered";2021-08-30;2031-12-28;NULL;49176.79;10948.84;14.41;2022-03-04;798.30;1
